congress,start_date,chamber,state_abbrev,party_code,bioname,bioguide_id,birthday,cmltv_cong,cmltv_chamber,age_days,age_years,generation
66,3/4/1919,House,MA,200,"ROGERS, John Jacob",R000400,1881-08-18,4,4,13711,37.53867214,Missionary
67,3/4/1921,House,MA,200,"ROGERS, John Jacob",R000400,1881-08-18,5,5,14442,39.54004107,Missionary
68,3/4/1923,House,MA,200,"ROGERS, John Jacob",R000400,1881-08-18,6,6,15172,41.53867214,Missionary
69,3/4/1925,House,MA,200,"ROGERS, John Jacob",R000400,1881-08-18,7,7,15903,43.54004107,Missionary
84,1/3/1955,House,FL,100,"ROGERS, Paul Grant",R000401,6/4/1921,1,1,12266,33.58247775,Greatest
85,1/3/1957,House,FL,100,"ROGERS, Paul Grant",R000401,6/4/1921,2,2,12997,35.58384668,Greatest
86,1/3/1959,House,FL,100,"ROGERS, Paul Grant",R000401,6/4/1921,3,3,13727,37.58247775,Greatest
87,1/3/1961,House,FL,100,"ROGERS, Paul Grant",R000401,6/4/1921,4,4,14458,39.58384668,Greatest
88,1/3/1963,House,FL,100,"ROGERS, Paul Grant",R000401,6/4/1921,5,5,15188,41.58247775,Greatest
89,1/3/1965,House,FL,100,"ROGERS, Paul Grant",R000401,6/4/1921,6,6,15919,43.58384668,Greatest
90,1/3/1967,House,FL,100,"ROGERS, Paul Grant",R000401,6/4/1921,7,7,16649,45.58247775,Greatest
91,1/3/1969,House,FL,100,"ROGERS, Paul Grant",R000401,6/4/1921,8,8,17380,47.58384668,Greatest
92,1/3/1971,House,FL,100,"ROGERS, Paul Grant",R000401,6/4/1921,9,9,18110,49.58247775,Greatest
93,1/3/1973,House,FL,100,"ROGERS, Paul Grant",R000401,6/4/1921,10,10,18841,51.58384668,Greatest
94,1/3/1975,House,FL,100,"ROGERS, Paul Grant",R000401,6/4/1921,11,11,19571,53.58247775,Greatest
95,1/3/1977,House,FL,100,"ROGERS, Paul Grant",R000401,6/4/1921,12,12,20302,55.58384668,Greatest
82,1/3/1951,House,TX,100,"ROGERS, Walter Edward",R000404,7/19/1908,1,1,15508,42.45859001,Greatest
83,1/3/1953,House,TX,100,"ROGERS, Walter Edward",R000404,7/19/1908,2,2,16239,44.45995893,Greatest
84,1/3/1955,House,TX,100,"ROGERS, Walter Edward",R000404,7/19/1908,3,3,16969,46.45859001,Greatest
85,1/3/1957,House,TX,100,"ROGERS, Walter Edward",R000404,7/19/1908,4,4,17700,48.45995893,Greatest
86,1/3/1959,House,TX,100,"ROGERS, Walter Edward",R000404,7/19/1908,5,5,18430,50.45859001,Greatest
87,1/3/1961,House,TX,100,"ROGERS, Walter Edward",R000404,7/19/1908,6,6,19161,52.45995893,Greatest
88,1/3/1963,House,TX,100,"ROGERS, Walter Edward",R000404,7/19/1908,7,7,19891,54.45859001,Greatest
89,1/3/1965,House,TX,100,"ROGERS, Walter Edward",R000404,7/19/1908,8,8,20622,56.45995893,Greatest
73,3/4/1933,House,OK,100,"ROGERS, Will",R000405,1898-12-12,1,1,12500,34.22313484,Lost
74,1/3/1935,House,OK,100,"ROGERS, Will",R000405,1898-12-12,2,2,13170,36.05749487,Lost
75,1/3/1937,House,OK,100,"ROGERS, Will",R000405,1898-12-12,3,3,13901,38.05886379,Lost
76,1/3/1939,House,OK,100,"ROGERS, Will",R000405,1898-12-12,4,4,14631,40.05749487,Lost
77,1/3/1941,House,OK,100,"ROGERS, Will",R000405,1898-12-12,5,5,15362,42.05886379,Lost
78,1/3/1943,House,CA,100,"ROGERS, William Vann, Jr.",R000406,10/20/1911,1,1,11398,31.20602327,Greatest
68,3/4/1923,House,NH,100,"ROGERS, William Nathaniel",R000408,1892-01-10,1,1,11375,31.1430527,Lost
72,3/4/1931,House,NH,100,"ROGERS, William Nathaniel",R000408,1892-01-10,2,2,14297,39.1430527,Lost
73,3/4/1933,House,NH,100,"ROGERS, William Nathaniel",R000408,1892-01-10,3,3,15028,41.14442163,Lost
74,1/3/1935,House,NH,100,"ROGERS, William Nathaniel",R000408,1892-01-10,4,4,15698,42.97878166,Lost
101,1/3/1989,House,CA,200,"ROHRABACHER, Dana",R000409,6/21/1947,1,1,15172,41.53867214,Boomers
102,1/3/1991,House,CA,200,"ROHRABACHER, Dana",R000409,6/21/1947,2,2,15902,43.53730322,Boomers
103,1/3/1993,House,CA,200,"ROHRABACHER, Dana",R000409,6/21/1947,3,3,16633,45.53867214,Boomers
104,1/3/1995,House,CA,200,"ROHRABACHER, Dana",R000409,6/21/1947,4,4,17363,47.53730322,Boomers
105,1/3/1997,House,CA,200,"ROHRABACHER, Dana",R000409,6/21/1947,5,5,18094,49.53867214,Boomers
106,1/3/1999,House,CA,200,"ROHRABACHER, Dana",R000409,6/21/1947,6,6,18824,51.53730322,Boomers
107,1/3/2001,House,CA,200,"ROHRABACHER, Dana",R000409,6/21/1947,7,7,19555,53.53867214,Boomers
108,1/3/2003,House,CA,200,"ROHRABACHER, Dana",R000409,6/21/1947,8,8,20285,55.53730322,Boomers
109,1/3/2005,House,CA,200,"ROHRABACHER, Dana",R000409,6/21/1947,9,9,21016,57.53867214,Boomers
110,1/3/2007,House,CA,200,"ROHRABACHER, Dana",R000409,6/21/1947,10,10,21746,59.53730322,Boomers
111,1/3/2009,House,CA,200,"ROHRABACHER, Dana",R000409,6/21/1947,11,11,22477,61.53867214,Boomers
112,1/3/2011,House,CA,200,"ROHRABACHER, Dana",R000409,6/21/1947,12,12,23207,63.53730322,Boomers
113,1/3/2013,House,CA,200,"ROHRABACHER, Dana",R000409,6/21/1947,13,13,23938,65.53867214,Boomers
114,1/3/2015,House,CA,200,"ROHRABACHER, Dana",R000409,6/21/1947,14,14,24668,67.53730322,Boomers
115,1/3/2017,House,CA,200,"ROHRABACHER, Dana",R000409,6/21/1947,15,15,25399,69.53867214,Boomers
78,1/3/1943,House,WV,200,"ROHRBOUGH, Edward Gay",R000410,1874-01-04,1,1,25200,68.99383984,Missionary
80,1/3/1947,House,WV,200,"ROHRBOUGH, Edward Gay",R000410,1874-01-04,2,2,26661,72.99383984,Missionary
77,1/3/1941,House,CA,200,"ROLPH, Thomas",R000413,1885-01-17,1,1,20439,55.95893224,Lost
78,1/3/1943,House,CA,200,"ROLPH, Thomas",R000413,1885-01-17,2,2,21169,57.95756331,Lost
66,3/4/1919,House,MO,100,"ROMJUE, Milton Andrew",R000418,1874-12-05,2,2,16159,44.24093087,Missionary
68,3/4/1923,House,MO,100,"ROMJUE, Milton Andrew",R000418,1874-12-05,3,3,17620,48.24093087,Missionary
69,3/4/1925,House,MO,100,"ROMJUE, Milton Andrew",R000418,1874-12-05,4,4,18351,50.24229979,Missionary
70,3/4/1927,House,MO,100,"ROMJUE, Milton Andrew",R000418,1874-12-05,5,5,19081,52.24093087,Missionary
71,3/4/1929,House,MO,100,"ROMJUE, Milton Andrew",R000418,1874-12-05,6,6,19812,54.24229979,Missionary
72,3/4/1931,House,MO,100,"ROMJUE, Milton Andrew",R000418,1874-12-05,7,7,20542,56.24093087,Missionary
73,3/4/1933,House,MO,100,"ROMJUE, Milton Andrew",R000418,1874-12-05,8,8,21273,58.24229979,Missionary
74,1/3/1935,House,MO,100,"ROMJUE, Milton Andrew",R000418,1874-12-05,9,9,21943,60.07665982,Missionary
75,1/3/1937,House,MO,100,"ROMJUE, Milton Andrew",R000418,1874-12-05,10,10,22674,62.07802875,Missionary
76,1/3/1939,House,MO,100,"ROMJUE, Milton Andrew",R000418,1874-12-05,11,11,23404,64.07665982,Missionary
77,1/3/1941,House,MO,100,"ROMJUE, Milton Andrew",R000418,1874-12-05,12,12,24135,66.07802875,Missionary
89,1/3/1965,House,IL,100,"RONAN, Daniel John",R000420,7/13/1914,1,1,18437,50.47775496,Greatest
90,1/3/1967,House,IL,100,"RONAN, Daniel John",R000420,7/13/1914,2,2,19167,52.47638604,Greatest
91,1/3/1969,House,IL,100,"RONAN, Daniel John",R000420,7/13/1914,3,3,19898,54.47775496,Greatest
89,1/3/1965,House,WY,100,"RONCALIO, Teno",R000421,3/23/1916,1,1,17818,48.78302533,Greatest
92,1/3/1971,House,WY,100,"RONCALIO, Teno",R000421,3/23/1916,2,2,20009,54.7816564,Greatest
93,1/3/1973,House,WY,100,"RONCALIO, Teno",R000421,3/23/1916,3,3,20740,56.78302533,Greatest
94,1/3/1975,House,WY,100,"RONCALIO, Teno",R000421,3/23/1916,4,4,21470,58.7816564,Greatest
95,1/3/1977,House,WY,100,"RONCALIO, Teno",R000421,3/23/1916,5,5,22201,60.78302533,Greatest
93,1/3/1973,House,NY,200,"RONCALLO, Angelo Dominick",R000422,5/28/1927,1,1,16657,45.60438056,Greatest
88,1/3/1963,House,PA,100,"ROONEY, Frederick Bernard",R000423,11/6/1925,1,1,13572,37.15811088,Greatest
89,1/3/1965,House,PA,100,"ROONEY, Frederick Bernard",R000423,11/6/1925,2,2,14303,39.15947981,Greatest
90,1/3/1967,House,PA,100,"ROONEY, Frederick Bernard",R000423,11/6/1925,3,3,15033,41.15811088,Greatest
91,1/3/1969,House,PA,100,"ROONEY, Frederick Bernard",R000423,11/6/1925,4,4,15764,43.15947981,Greatest
92,1/3/1971,House,PA,100,"ROONEY, Frederick Bernard",R000423,11/6/1925,5,5,16494,45.15811088,Greatest
93,1/3/1973,House,PA,100,"ROONEY, Frederick Bernard",R000423,11/6/1925,6,6,17225,47.15947981,Greatest
94,1/3/1975,House,PA,100,"ROONEY, Frederick Bernard",R000423,11/6/1925,7,7,17955,49.15811088,Greatest
95,1/3/1977,House,PA,100,"ROONEY, Frederick Bernard",R000423,11/6/1925,8,8,18686,51.15947981,Greatest
78,1/3/1943,House,NY,100,"ROONEY, John James",R000424,11/29/1903,1,1,14280,39.09650924,Greatest
79,1/3/1945,House,NY,100,"ROONEY, John James",R000424,11/29/1903,2,2,15011,41.09787817,Greatest
80,1/3/1947,House,NY,100,"ROONEY, John James",R000424,11/29/1903,3,3,15741,43.09650924,Greatest
81,1/3/1949,House,NY,100,"ROONEY, John James",R000424,11/29/1903,4,4,16472,45.09787817,Greatest
82,1/3/1951,House,NY,100,"ROONEY, John James",R000424,11/29/1903,5,5,17202,47.09650924,Greatest
83,1/3/1953,House,NY,100,"ROONEY, John James",R000424,11/29/1903,6,6,17933,49.09787817,Greatest
84,1/3/1955,House,NY,100,"ROONEY, John James",R000424,11/29/1903,7,7,18663,51.09650924,Greatest
85,1/3/1957,House,NY,100,"ROONEY, John James",R000424,11/29/1903,8,8,19394,53.09787817,Greatest
86,1/3/1959,House,NY,100,"ROONEY, John James",R000424,11/29/1903,9,9,20124,55.09650924,Greatest
87,1/3/1961,House,NY,100,"ROONEY, John James",R000424,11/29/1903,10,10,20855,57.09787817,Greatest
88,1/3/1963,House,NY,100,"ROONEY, John James",R000424,11/29/1903,11,11,21585,59.09650924,Greatest
89,1/3/1965,House,NY,100,"ROONEY, John James",R000424,11/29/1903,12,12,22316,61.09787817,Greatest
90,1/3/1967,House,NY,100,"ROONEY, John James",R000424,11/29/1903,13,13,23046,63.09650924,Greatest
91,1/3/1969,House,NY,100,"ROONEY, John James",R000424,11/29/1903,14,14,23777,65.09787817,Greatest
92,1/3/1971,House,NY,100,"ROONEY, John James",R000424,11/29/1903,15,15,24507,67.09650924,Greatest
93,1/3/1973,House,NY,100,"ROONEY, John James",R000424,11/29/1903,16,16,25238,69.09787817,Greatest
81,1/3/1949,House,NY,402,"ROOSEVELT, Franklin Delano, Jr.",R000425,8/17/1914,1,1,12558,34.38193018,Greatest
82,1/3/1951,House,NY,100,"ROOSEVELT, Franklin Delano, Jr.",R000425,8/17/1914,2,2,13288,36.38056126,Greatest
83,1/3/1953,House,NY,100,"ROOSEVELT, Franklin Delano, Jr.",R000425,8/17/1914,3,3,14019,38.38193018,Greatest
84,1/3/1955,House,CA,100,"ROOSEVELT, James",R000426,12/23/1907,1,1,17178,47.03080082,Greatest
85,1/3/1957,House,CA,100,"ROOSEVELT, James",R000426,12/23/1907,2,2,17909,49.03216975,Greatest
86,1/3/1959,House,CA,100,"ROOSEVELT, James",R000426,12/23/1907,3,3,18639,51.03080082,Greatest
87,1/3/1961,House,CA,100,"ROOSEVELT, James",R000426,12/23/1907,4,4,19370,53.03216975,Greatest
88,1/3/1963,House,CA,100,"ROOSEVELT, James",R000426,12/23/1907,5,5,20100,55.03080082,Greatest
89,1/3/1965,House,CA,100,"ROOSEVELT, James",R000426,12/23/1907,6,6,20831,57.03216975,Greatest
101,1/3/1989,House,FL,200,"ROS-LEHTINEN, Ileana",R000435,7/15/1952,1,1,13321,36.47091034,Boomers
102,1/3/1991,House,FL,200,"ROS-LEHTINEN, Ileana",R000435,7/15/1952,2,2,14051,38.46954141,Boomers
103,1/3/1993,House,FL,200,"ROS-LEHTINEN, Ileana",R000435,7/15/1952,3,3,14782,40.47091034,Boomers
104,1/3/1995,House,FL,200,"ROS-LEHTINEN, Ileana",R000435,7/15/1952,4,4,15512,42.46954141,Boomers
105,1/3/1997,House,FL,200,"ROS-LEHTINEN, Ileana",R000435,7/15/1952,5,5,16243,44.47091034,Boomers
106,1/3/1999,House,FL,200,"ROS-LEHTINEN, Ileana",R000435,7/15/1952,6,6,16973,46.46954141,Boomers
107,1/3/2001,House,FL,200,"ROS-LEHTINEN, Ileana",R000435,7/15/1952,7,7,17704,48.47091034,Boomers
108,1/3/2003,House,FL,200,"ROS-LEHTINEN, Ileana",R000435,7/15/1952,8,8,18434,50.46954141,Boomers
109,1/3/2005,House,FL,200,"ROS-LEHTINEN, Ileana",R000435,7/15/1952,9,9,19165,52.47091034,Boomers
110,1/3/2007,House,FL,200,"ROS-LEHTINEN, Ileana",R000435,7/15/1952,10,10,19895,54.46954141,Boomers
111,1/3/2009,House,FL,200,"ROS-LEHTINEN, Ileana",R000435,7/15/1952,11,11,20626,56.47091034,Boomers
112,1/3/2011,House,FL,200,"ROS-LEHTINEN, Ileana",R000435,7/15/1952,12,12,21356,58.46954141,Boomers
113,1/3/2013,House,FL,200,"ROS-LEHTINEN, Ileana",R000435,7/15/1952,13,13,22087,60.47091034,Boomers
114,1/3/2015,House,FL,200,"ROS-LEHTINEN, Ileana",R000435,7/15/1952,14,14,22817,62.46954141,Boomers
115,1/3/2017,House,FL,200,"ROS-LEHTINEN, Ileana",R000435,7/15/1952,15,15,23548,64.47091034,Boomers
93,1/3/1973,House,NC,100,"ROSE, Charles Grandison, III",R000436,8/10/1939,1,1,12200,33.4017796,Silent
94,1/3/1975,House,NC,100,"ROSE, Charles Grandison, III",R000436,8/10/1939,2,2,12930,35.40041068,Silent
95,1/3/1977,House,NC,100,"ROSE, Charles Grandison, III",R000436,8/10/1939,3,3,13661,37.4017796,Silent
96,1/3/1979,House,NC,100,"ROSE, Charles Grandison, III",R000436,8/10/1939,4,4,14391,39.40041068,Silent
97,1/3/1981,House,NC,100,"ROSE, Charles Grandison, III",R000436,8/10/1939,5,5,15122,41.4017796,Silent
98,1/3/1983,House,NC,100,"ROSE, Charles Grandison, III",R000436,8/10/1939,6,6,15852,43.40041068,Silent
99,1/3/1985,House,NC,100,"ROSE, Charles Grandison, III",R000436,8/10/1939,7,7,16583,45.4017796,Silent
100,1/3/1987,House,NC,100,"ROSE, Charles Grandison, III",R000436,8/10/1939,8,8,17313,47.40041068,Silent
101,1/3/1989,House,NC,100,"ROSE, Charles Grandison, III",R000436,8/10/1939,9,9,18044,49.4017796,Silent
102,1/3/1991,House,NC,100,"ROSE, Charles Grandison, III",R000436,8/10/1939,10,10,18774,51.40041068,Silent
103,1/3/1993,House,NC,100,"ROSE, Charles Grandison, III",R000436,8/10/1939,11,11,19505,53.4017796,Silent
104,1/3/1995,House,NC,100,"ROSE, Charles Grandison, III",R000436,8/10/1939,12,12,20235,55.40041068,Silent
66,3/4/1919,House,PA,200,"ROSE, John Marshall",R000437,1856-05-18,2,2,22934,62.78986995,Progressive
67,3/4/1921,House,PA,200,"ROSE, John Marshall",R000437,1856-05-18,3,3,23665,64.79123888,Progressive
67,3/4/1921,House,WV,200,"ROSENBLOOM, Benjamin Louis",R000441,1880-06-03,1,1,14883,40.74743326,Missionary
68,3/4/1923,House,WV,200,"ROSENBLOOM, Benjamin Louis",R000441,1880-06-03,2,2,15613,42.74606434,Missionary
87,1/3/1961,House,NY,100,"ROSENTHAL, Benjamin Stanley",R000442,6/8/1923,1,1,13724,37.5742642,Greatest
88,1/3/1963,House,NY,100,"ROSENTHAL, Benjamin Stanley",R000442,6/8/1923,2,2,14454,39.57289528,Greatest
89,1/3/1965,House,NY,100,"ROSENTHAL, Benjamin Stanley",R000442,6/8/1923,3,3,15185,41.5742642,Greatest
90,1/3/1967,House,NY,100,"ROSENTHAL, Benjamin Stanley",R000442,6/8/1923,4,4,15915,43.57289528,Greatest
91,1/3/1969,House,NY,100,"ROSENTHAL, Benjamin Stanley",R000442,6/8/1923,5,5,16646,45.5742642,Greatest
92,1/3/1971,House,NY,100,"ROSENTHAL, Benjamin Stanley",R000442,6/8/1923,6,6,17376,47.57289528,Greatest
93,1/3/1973,House,NY,100,"ROSENTHAL, Benjamin Stanley",R000442,6/8/1923,7,7,18107,49.5742642,Greatest
94,1/3/1975,House,NY,100,"ROSENTHAL, Benjamin Stanley",R000442,6/8/1923,8,8,18837,51.57289528,Greatest
95,1/3/1977,House,NY,100,"ROSENTHAL, Benjamin Stanley",R000442,6/8/1923,9,9,19568,53.5742642,Greatest
96,1/3/1979,House,NY,100,"ROSENTHAL, Benjamin Stanley",R000442,6/8/1923,10,10,20298,55.57289528,Greatest
97,1/3/1981,House,NY,100,"ROSENTHAL, Benjamin Stanley",R000442,6/8/1923,11,11,21029,57.5742642,Greatest
98,1/3/1983,House,NY,100,"ROSENTHAL, Benjamin Stanley",R000442,6/8/1923,12,12,21759,59.57289528,Greatest
77,1/3/1941,Senate,WV,100,"ROSIER, Joseph",R000443,1870-01-24,1,1,25911,70.94045175,Missionary
80,1/3/1947,House,NY,200,"ROSS, Robert Tripp",R000453,6/4/1903,1,1,15919,43.58384668,Greatest
82,1/3/1951,House,NY,200,"ROSS, Robert Tripp",R000453,6/4/1903,2,2,17380,47.58384668,Greatest
67,3/4/1921,House,NY,200,"ROSSDALE, Albert Berger",R000457,1878-10-23,1,1,15472,42.36002738,Missionary
86,1/3/1959,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,1,1,11324,31.00342231,Silent
87,1/3/1961,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,2,2,12055,33.00479124,Silent
88,1/3/1963,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,3,3,12785,35.00342231,Silent
89,1/3/1965,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,4,4,13516,37.00479124,Silent
90,1/3/1967,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,5,5,14246,39.00342231,Silent
91,1/3/1969,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,6,6,14977,41.00479124,Silent
92,1/3/1971,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,7,7,15707,43.00342231,Silent
93,1/3/1973,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,8,8,16438,45.00479124,Silent
94,1/3/1975,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,9,9,17168,47.00342231,Silent
95,1/3/1977,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,10,10,17899,49.00479124,Silent
96,1/3/1979,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,11,11,18629,51.00342231,Silent
97,1/3/1981,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,12,12,19360,53.00479124,Silent
98,1/3/1983,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,13,13,20090,55.00342231,Silent
99,1/3/1985,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,14,14,20821,57.00479124,Silent
100,1/3/1987,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,15,15,21551,59.00342231,Silent
101,1/3/1989,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,16,16,22282,61.00479124,Silent
102,1/3/1991,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,17,17,23012,63.00342231,Silent
103,1/3/1993,House,IL,100,"ROSTENKOWSKI, Daniel David",R000458,1/2/1928,18,18,23743,65.00479124,Silent
96,1/3/1979,House,WI,200,"ROTH, Toby A.",R000459,10/10/1938,1,1,14695,40.23271732,Silent
97,1/3/1981,House,WI,200,"ROTH, Toby A.",R000459,10/10/1938,2,2,15426,42.23408624,Silent
98,1/3/1983,House,WI,200,"ROTH, Toby A.",R000459,10/10/1938,3,3,16156,44.23271732,Silent
99,1/3/1985,House,WI,200,"ROTH, Toby A.",R000459,10/10/1938,4,4,16887,46.23408624,Silent
100,1/3/1987,House,WI,200,"ROTH, Toby A.",R000459,10/10/1938,5,5,17617,48.23271732,Silent
101,1/3/1989,House,WI,200,"ROTH, Toby A.",R000459,10/10/1938,6,6,18348,50.23408624,Silent
102,1/3/1991,House,WI,200,"ROTH, Toby A.",R000459,10/10/1938,7,7,19078,52.23271732,Silent
103,1/3/1993,House,WI,200,"ROTH, Toby A.",R000459,10/10/1938,8,8,19809,54.23408624,Silent
104,1/3/1995,House,WI,200,"ROTH, Toby A.",R000459,10/10/1938,9,9,20539,56.23271732,Silent
90,1/3/1967,House,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,1,1,16601,45.45106092,Greatest
91,1/3/1969,House,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,2,2,17332,47.45242984,Greatest
92,1/3/1971,Senate,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,3,1,18062,49.45106092,Greatest
93,1/3/1973,Senate,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,4,2,18793,51.45242984,Greatest
94,1/3/1975,Senate,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,5,3,19523,53.45106092,Greatest
95,1/3/1977,Senate,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,6,4,20254,55.45242984,Greatest
96,1/3/1979,Senate,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,7,5,20984,57.45106092,Greatest
97,1/3/1981,Senate,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,8,6,21715,59.45242984,Greatest
98,1/3/1983,Senate,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,9,7,22445,61.45106092,Greatest
99,1/3/1985,Senate,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,10,8,23176,63.45242984,Greatest
100,1/3/1987,Senate,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,11,9,23906,65.45106092,Greatest
101,1/3/1989,Senate,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,12,10,24637,67.45242984,Greatest
102,1/3/1991,Senate,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,13,11,25367,69.45106092,Greatest
103,1/3/1993,Senate,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,14,12,26098,71.45242984,Greatest
104,1/3/1995,Senate,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,15,13,26828,73.45106092,Greatest
105,1/3/1997,Senate,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,16,14,27559,75.45242984,Greatest
106,1/3/1999,Senate,DE,200,"ROTH, William Victor, Jr.",R000460,7/22/1921,17,15,28289,77.45106092,Greatest
105,1/3/1997,House,NJ,100,"ROTHMAN, Steven",R000462,10/14/1952,1,1,16152,44.22176591,Boomers
106,1/3/1999,House,NJ,100,"ROTHMAN, Steven",R000462,10/14/1952,2,2,16882,46.22039699,Boomers
107,1/3/2001,House,NJ,100,"ROTHMAN, Steven",R000462,10/14/1952,3,3,17613,48.22176591,Boomers
108,1/3/2003,House,NJ,100,"ROTHMAN, Steven",R000462,10/14/1952,4,4,18343,50.22039699,Boomers
109,1/3/2005,House,NJ,100,"ROTHMAN, Steven",R000462,10/14/1952,5,5,19074,52.22176591,Boomers
110,1/3/2007,House,NJ,100,"ROTHMAN, Steven",R000462,10/14/1952,6,6,19804,54.22039699,Boomers
111,1/3/2009,House,NJ,100,"ROTHMAN, Steven",R000462,10/14/1952,7,7,20535,56.22176591,Boomers
112,1/3/2011,House,NJ,100,"ROTHMAN, Steven",R000462,10/14/1952,8,8,21265,58.22039699,Boomers
87,1/3/1961,House,IN,200,"ROUDEBUSH, Richard Lowell",R000464,1/18/1918,1,1,15691,42.9596167,Greatest
88,1/3/1963,House,IN,200,"ROUDEBUSH, Richard Lowell",R000464,1/18/1918,2,2,16421,44.95824778,Greatest
89,1/3/1965,House,IN,200,"ROUDEBUSH, Richard Lowell",R000464,1/18/1918,3,3,17152,46.9596167,Greatest
90,1/3/1967,House,IN,200,"ROUDEBUSH, Richard Lowell",R000464,1/18/1918,4,4,17882,48.95824778,Greatest
91,1/3/1969,House,IN,200,"ROUDEBUSH, Richard Lowell",R000464,1/18/1918,5,5,18613,50.9596167,Greatest
97,1/3/1981,House,NJ,200,"ROUKEMA, Margaret Scafati",R000465,9/19/1929,1,1,18734,51.29089665,Silent
98,1/3/1983,House,NJ,200,"ROUKEMA, Margaret Scafati",R000465,9/19/1929,2,2,19464,53.28952772,Silent
99,1/3/1985,House,NJ,200,"ROUKEMA, Margaret Scafati",R000465,9/19/1929,3,3,20195,55.29089665,Silent
100,1/3/1987,House,NJ,200,"ROUKEMA, Margaret Scafati",R000465,9/19/1929,4,4,20925,57.28952772,Silent
101,1/3/1989,House,NJ,200,"ROUKEMA, Margaret Scafati",R000465,9/19/1929,5,5,21656,59.29089665,Silent
102,1/3/1991,House,NJ,200,"ROUKEMA, Margaret Scafati",R000465,9/19/1929,6,6,22386,61.28952772,Silent
103,1/3/1993,House,NJ,200,"ROUKEMA, Margaret Scafati",R000465,9/19/1929,7,7,23117,63.29089665,Silent
104,1/3/1995,House,NJ,200,"ROUKEMA, Margaret Scafati",R000465,9/19/1929,8,8,23847,65.28952772,Silent
105,1/3/1997,House,NJ,200,"ROUKEMA, Margaret Scafati",R000465,9/19/1929,9,9,24578,67.29089665,Silent
106,1/3/1999,House,NJ,200,"ROUKEMA, Margaret Scafati",R000465,9/19/1929,10,10,25308,69.28952772,Silent
107,1/3/2001,House,NJ,200,"ROUKEMA, Margaret Scafati",R000465,9/19/1929,11,11,26039,71.29089665,Silent
66,3/4/1919,House,KY,100,"ROUSE, Arthur Blythe",R000466,1874-06-20,5,5,16327,44.7008898,Missionary
67,3/4/1921,House,KY,100,"ROUSE, Arthur Blythe",R000466,1874-06-20,6,6,17058,46.70225873,Missionary
68,3/4/1923,House,KY,100,"ROUSE, Arthur Blythe",R000466,1874-06-20,7,7,17788,48.7008898,Missionary
69,3/4/1925,House,KY,100,"ROUSE, Arthur Blythe",R000466,1874-06-20,8,8,18519,50.70225873,Missionary
86,1/3/1959,House,IN,100,"ROUSH, John Edward",R000467,9/12/1920,1,1,13992,38.30800821,Greatest
87,1/3/1961,House,IN,100,"ROUSH, John Edward",R000467,9/12/1920,2,2,14723,40.30937714,Greatest
88,1/3/1963,House,IN,100,"ROUSH, John Edward",R000467,9/12/1920,3,3,15453,42.30800821,Greatest
89,1/3/1965,House,IN,100,"ROUSH, John Edward",R000467,9/12/1920,4,4,16184,44.30937714,Greatest
90,1/3/1967,House,IN,100,"ROUSH, John Edward",R000467,9/12/1920,5,5,16914,46.30800821,Greatest
92,1/3/1971,House,IN,100,"ROUSH, John Edward",R000467,9/12/1920,6,6,18375,50.30800821,Greatest
